Y,X1,X2,X3
472810822,761,911,682
9726480,171,240,237
17127360,456,939,40
49186060,308,779,205
20567960,745,34,812
28034292,561,62,806
103423320,410,286,882
423864,12,406,87
16492896,162,303,336
168168000,364,550,840
5899920,208,305,93
64920282,349,309,602
18672112,424,97,454
149877000,390,420,915
845640,36,145,162
16326756,159,258,398
86605785,465,343,543
30260214,786,939,41
15104484,846,113,158
33248709,403,103,801
211903713,633,839,399
23773440,492,320,151
36748565,73,665,757
168559272,518,621,524
3507372,68,99,521
76220919,621,753,163
950668,271,877,4
6963480,580,69,174
479757600,900,668,798
346466120,509,728,935
36800126,407,853,106
20884584,392,903,59
310268960,824,670,562
83990688,996,664,127
9419424,96,917,107
11528730,993,30,387
59573346,206,293,987
55203876,411,182,738
405952560,720,793,711
4511052,78,306,189
13006848,348,292,128
214797760,590,992,367
2350040,109,70,308
23718860,655,44,823
6563004,989,237,28
6633200,412,46,350
103037550,847,811,150
197036658,819,794,303
313272,342,458,2
25969944,376,483,143
10235808,359,72,396
170919840,637,416,645
18351300,402,110,415
25224380,370,383,178
83951984,493,464,367
86098880,760,136,833
338883520,712,815,584
57538404,518,153,726
587982780,895,869,756
2366000,650,52,70
16403904,863,704,27
28051258,173,251,646
92446970,355,266,979
15891260,607,385,68
555272550,675,877,938
96442344,584,311,531
182472472,587,488,637
10000926,541,78,237
450603972,899,884,567
262396156,646,998,407
51273256,404,178,713
61710675,501,325,379
233997400,860,299,910
238880910,843,659,430
383174100,554,870,795
211726775,415,611,835
141694812,812,207,843
6771984,386,258,68
100718442,269,682,549
295134728,673,574,764
2298240,570,24,168
5791240,28,962,215
13750416,822,136,123
1260396,18,314,223
440628,292,3,503
207725760,830,396,632
29910144,192,194,803
120837416,674,674,266
78483672,318,786,314
68254416,584,387,302
6632578,43,233,662
44934400,400,118,952
151850160,231,830,792
74928438,342,247,887
13509132,556,273,89
5247515,607,35,247
29576976,834,572,62
83954880,948,432,205
465841152,864,928,581
39949889,67,827,721
1127500,4,625,451
410436720,491,972,860
104387616,272,621,618
16089840,780,36,573
189082908,707,646,414
4944660,60,193,427
233284128,418,924,604
5762400,294,20,980
8218368,864,41,232
106394736,358,812,366
137767462,389,574,617
36264260,865,47,892
25187760,299,195,432
14827120,70,332,638
56891844,916,603,103
208959716,833,527,476
797170032,941,848,999
96497016,987,968,101
826140,735,281,4
32227104,476,124,546
7076916,207,44,777
104274576,558,994,188
45089184,916,56,879
138858264,911,522,292
53426100,260,285,721
68664240,166,540,766
496295800,938,572,925
95379855,401,785,303
63452256,658,123,784
351933940,631,790,706
24647450,535,170,271
18759832,706,52,511
51572880,863,166,360
59924865,77,921,845
64405600,530,560,217
61462584,137,837,536
91288632,821,678,164
547836141,933,601,977
68765760,758,162,560
71578800,337,472,450
114240920,380,382,787
13330224,118,216,523
13387476,19,852,827
121504320,315,672,574
13713084,291,187,252
480174912,848,642,882
32303040,253,285,448
25053600,275,312,292
117600,40,42,70
122544240,390,362,868
190368585,759,727,345
537558840,807,780,854
361685026,538,863,779
30593024,224,388,352
189565402,643,598,493
132937056,329,552,732
126138900,202,690,905
249676,241,7,148
74390400,945,960,82
309283520,430,728,988
8416128,404,868,24
357954784,958,772,484
79282368,873,688,132
45220124,647,346,202
1586793,793,69,29
7013280,480,19,769
60723740,473,245,524
26131248,66,611,648
68477200,394,790,220
10218208,121,112,754
300819668,548,667,823
23314716,681,108,317
817128,291,39,72
273965427,477,817,703
52763760,855,551,112
51315264,712,99,728
3511291,29,343,353
72148384,356,392,517
164762513,311,941,563
83660850,454,455,405
755904,254,3,992
30558720,64,690,692
29032864,248,452,259
49942464,286,272,642
14051925,475,173,171
341695728,759,452,996
15177240,180,897,94
139989990,615,229,994
8541000,260,438,75
162086568,986,721,228
207041560,620,473,706
9175680,160,108,531
158683854,757,966,217
33665160,254,705,188
135286087,433,787,397
38712040,317,710,172
155112556,223,901,772
92393028,119,819,948
9603360,180,216,247
50517972,316,573,279
45057600,149,600,504
90839669,389,797,293
75613824,374,832,243
43632589,479,637,143
120056895,681,365,483
57337490,443,430,301
50351730,715,582,121
172379593,277,653,953
502977280,835,832,724
18947520,90,258,816
98716970,634,209,745
175795200,300,872,672
152825288,742,302,682
18690878,226,433,191
23453560,265,481,184
134190,6,35,639
120773656,244,653,758
58706304,136,552,782
1512495,183,95,87
561193500,950,870,679
62762624,304,394,524
168959736,801,408,517
298270986,962,571,543
4336020,981,5,884
20021040,156,155,828
140007385,515,497,547
176711616,568,894,348
156642992,278,674,836
66580976,119,748,748
122929664,598,256,803
7184970,445,78,207
48068636,308,653,239
454243248,744,963,634
296082600,825,904,397
200861760,827,880,276
448293447,729,681,903
83572320,177,908,520
5453022,17,831,386
236552070,661,790,453
136046526,462,757,389
19645842,431,214,213
22573740,42,757,710
3906600,15,680,383
11451132,27,714,594
11697642,27,838,517
385090560,480,976,822
10788000,744,100,145
15180056,892,127,134
83177380,458,715,254
19275300,297,275,236
225299784,662,359,948
2715888,548,84,59
411849960,851,872,555
41218344,313,472,279
216578400,355,744,820
124342360,388,365,878
55696200,175,534,596
48514158,693,142,493
712558,661,77,14
42189576,456,647,143
241990650,589,825,498
17003502,51,614,543
75472820,670,302,373
215492992,386,704,793
769365,41,45,417
3546816,13,464,588
107149824,674,828,192
375620586,886,957,443
60258240,588,854,120
206139882,883,949,246
8045290,55,671,218
12358907,649,137,139
1302564,58,38,591
444042690,933,910,523
233562520,530,524,841
291823455,823,385,921
426543360,983,640,678
13084302,446,231,127
70759440,697,240,423
28655424,64,927,483
59215332,319,186,998
36129240,630,243,236
30752061,109,471,599
80438400,315,448,570
8630325,275,33,951
34967790,286,585,209
57211616,154,496,749
30353024,464,148,442
749190,10,663,113
110930472,827,138,972
282293436,509,818,678
217765800,490,823,540
72531677,191,947,401
276889680,447,712,870
110472586,277,934,427
54508720,95,658,872
133627444,706,937,202
15216808,626,206,118
278995392,684,481,848
423124650,585,755,958
100428174,693,249,582
30668000,902,250,136
131802552,593,882,252
13980960,570,48,511
67044978,819,671,122
31720150,749,350,121
390252096,507,844,912
41152444,578,367,194
109130560,172,721,880
304278156,586,951,546
102124416,373,992,276
88568250,538,375,439
442912200,568,925,843
202063308,519,743,524
10353784,532,37,526
12910310,571,119,190
5231436,164,343,93
1630530,135,22,549
9938504,344,173,167
7116368,626,14,812
285856200,315,926,980
6049200,71,200,426
346900950,690,831,605
1143054,753,6,253
45526788,446,963,106
21340420,631,38,890
108932096,364,668,448
69582240,234,504,590
54295824,138,748,526
155866368,367,896,474
54928692,138,486,819
39174230,335,118,991
385255248,444,931,932
617349900,874,831,850
310826448,801,632,614
9931775,95,203,515
31208872,58,772,697
122439681,189,819,791
6175992,8,831,929
1488253,13,479,239
266177912,773,364,946
34185318,386,159,557
172167345,401,435,987
19047690,114,395,423
35378254,79,961,466
421803490,730,697,829
454370696,901,676,746
290558016,942,336,918
15173496,156,129,754
351372294,569,819,754
36903586,722,79,647
73469184,813,353,256
98935200,755,234,560
223867280,764,322,910
24546060,322,770,99
52096296,777,116,578
11124256,143,187,416
3532386,299,358,33
25846128,264,126,777
15804288,288,538,102
10901458,823,37,358
389511000,678,750,766
25887576,286,794,114
2837835,195,147,99
13909038,507,43,638
568310680,895,667,952
23566344,212,382,291
31701906,211,491,306
262242765,929,369,765
170306500,455,475,788
29201664,384,94,809
8985746,133,913,74
188727080,635,383,776
514333410,606,995,853
31787016,116,327,838
86884754,191,667,682
34872684,154,803,282
250779622,502,823,607
15061536,744,482,42
49031400,437,374,300
62387844,933,229,292
1892896,149,32,397
27572454,186,819,181
604367244,963,894,702
51102198,882,93,623
74039760,690,204,526
11606718,179,101,642
1422036,9,308,513
118585108,239,761,652
22890400,710,155,208
59421609,377,211,747
288391884,447,946,682
4817232,252,236,81
355488974,647,761,722
242963776,613,563,704
33422544,136,738,333
85073811,177,617,779
14478912,756,114,168
15854727,499,89,357
11887200,208,635,90
171061594,398,953,451
34085025,129,813,325
36750240,940,724,54
4443348,39,626,182
6301932,52,609,199
381297950,457,902,925
79620219,707,291,387
156493512,747,812,258
386676,36,23,467
15297100,410,455,82
123628800,960,470,274
3797664,537,52,136
102062700,206,675,734
124605054,486,609,421
138671830,590,253,929
132132000,208,750,847
58210884,307,916,207
10762115,403,109,245
71295840,643,210,528
321045615,759,519,815
304110072,974,354,882
225093760,380,692,856
89119272,652,209,654
198706200,391,840,605
298017174,663,679,662
143232012,317,652,693
9460500,170,530,105
27395228,268,119,859
314057540,410,853,898
98583219,453,301,723
16401261,397,879,47
70260176,241,532,548
13849704,402,957,36
10479210,359,973,30
5191200,618,30,280
125364375,475,765,345
73354592,323,302,752
85570800,168,610,835
1920996,231,21,396
101264870,931,365,298
41393520,955,252,172
54058932,239,244,927
8015150,590,209,65
394041648,973,708,572
19681250,250,235,335
33091320,771,58,740
24337404,741,69,476
53470530,526,135,753
23562000,36,875,748
147925926,261,851,666
36519492,276,431,307
86397168,286,492,614
601494306,833,906,797
271439020,821,610,542
3401424,316,12,897
288889796,586,566,871
199571040,810,354,696
17387650,329,151,350
29711880,33,915,984
10096080,124,295,276
173672856,538,549,588
40075620,955,538,78
95922604,667,916,157
289428086,794,761,479
238707510,590,471,859
169526448,761,273,816
24796620,90,397,694
175677876,362,513,946
21631590,709,54,565
78510300,643,330,370
87078420,221,796,495
132825420,378,510,689
67173750,210,853,375
7102912,356,344,58
26285400,36,859,850
673728,484,12,116
30328160,218,752,185
3784320,576,146,45
2577960,756,155,22
19675736,82,446,538
2412550,10,791,305
50798583,639,219,363
223040160,609,560,654
6193440,264,255,92
12207936,292,871,48
7528164,826,42,217
4622954,46,293,343
423038,287,67,22
2052648,52,387,102
5334630,105,382,133
148221150,313,825,574
91353295,803,305,373
81168000,800,570,178
296588800,986,940,320
47559204,258,266,693
55426688,368,268,562
82443810,435,386,491
252085959,993,603,421
102587310,489,270,777
62021456,331,956,196
11030110,598,527,35
48423050,79,943,650
576181980,733,794,990
24805280,229,677,160
66933148,629,148,719
306729192,616,573,869
25334740,331,89,860
20767500,375,284,195
167098680,279,920,651
3509550,225,22,709
15815976,862,22,834
404709480,799,536,945
75975650,755,290,347
54079644,222,349,698
209281000,310,860,785
92452056,218,599,708
535282500,894,958,625
89807220,369,860,283
24467184,72,783,434
403269228,887,876,519
189505008,633,594,504
330698272,626,548,964
5097246,354,17,847
60569250,750,139,581
1205037,27,87,513
106040385,913,435,267
130938885,795,253,651
37234332,193,276,699
311727832,494,874,722
220122630,819,578,465
234309456,963,411,592
81470116,689,412,287
450098,499,451,2
182673546,573,337,946
69234880,416,890,187
164132352,864,496,383
52977280,944,244,230
45108420,735,134,458
218642970,566,455,849
1648224,388,36,118
316895488,446,793,896
183457248,928,481,411
93766668,428,309,709
127998780,221,591,980
37720890,90,817,513
373526688,744,802,626
9107172,306,647,46
12687840,990,48,267
28625800,644,50,889
25332472,836,139,218
39613014,609,586,111
187950084,371,518,978
123963840,780,336,473
375826080,696,665,812
20254080,88,560,411
13170300,307,65,660
4429248,816,59,92
19775448,174,252,451
189475200,688,300,918
88474596,357,668,371
125643960,780,513,314
241048548,758,351,906
424552968,996,714,597
214338150,414,585,885
68546720,340,638,316
30734568,996,278,111
62497344,728,438,196
20274828,116,203,861
71867250,162,845,525
238443800,839,700,406
184790025,441,925,453
37719372,566,766,87
361625780,839,937,460
62021862,162,721,531
75409056,752,619,162
86233168,164,844,623
250642350,842,675,441
83936216,181,728,637
136205550,845,398,405
140339790,243,713,810
93666573,777,281,429
729312,214,284,12
82236180,380,537,403
37960398,441,193,446
99722844,507,444,443
744970,158,115,41
66922168,164,746,547
26274720,67,760,516
416969424,783,802,664
1594608,834,4,478
237020256,652,396,918
324696920,818,890,446
18590280,636,79,370
138758760,357,395,984
36133020,420,237,363
460720128,704,802,816
23348625,95,435,565
18123264,324,368,152
23306580,745,33,948
183719778,478,613,627
1158510,146,115,69
537563232,732,888,827
104603625,875,359,333
193048000,818,590,400
104711200,815,220,584
248714788,931,658,406
278866800,324,906,950
3735000,166,250,90
98956620,564,315,557
2766390,101,66,415
112838880,308,568,645
75278208,564,344,388
42109817,541,281,277
241129700,391,700,881
127809396,793,666,242
2856,2,238,6
646512230,857,829,910
5319468,57,404,231
119173080,967,260,474
135967674,851,186,859
47052900,314,150,999
299480896,559,761,704
9404010,161,99,590
19337022,401,846,57
11585790,386,69,435
68522220,130,681,774
15881760,538,360,82
270049608,604,531,842
18854856,54,366,954
78221258,683,346,331
64254960,792,854,95
112992264,534,308,687
4951044,826,162,37
146520000,925,360,440
150306786,909,186,889
4850772,29,636,263
52922025,163,555,585
87464850,869,915,110
33582000,725,120,386
133093884,407,714,458
86145120,612,230,612
134190,210,9,71
330153408,552,923,648
545767131,777,923,761
29389800,366,803,100
5898144,786,8,938
60659970,138,661,665
237081600,700,864,392
4064466,658,71,87
56190582,447,246,511
2324160,807,144,20
14126160,829,24,710
85395240,618,705,196
5383840,532,506,20
67864000,499,850,160
101065680,680,359,414
396723656,698,742,766
8929152,184,674,72
205680958,862,623,383
325989360,405,984,818
656246144,769,944,904
553593528,801,993,696
478069566,786,793,767
225692076,807,503,556
142133376,418,528,644
65063720,409,410,388
295008480,765,936,412
171074640,528,685,473
113029056,291,714,544
310212477,587,621,851
943200,45,131,160
171130050,597,585,490
26984544,107,284,888
3802400,4,970,980
5124740,505,86,118
286229385,585,793,617
72975600,932,435,180
210587679,463,521,873
76863600,647,440,270
13617240,232,91,645
151294142,509,449,662
27921222,749,38,981
90334750,535,275,614
290499062,659,518,851
89888400,522,175,984
2569600,100,584,44
1704960,160,148,72
36054144,789,896,51
6835904,412,61,272
389029912,566,713,964
1104220,274,26,155
62716500,132,875,543
5648742,47,198,607
3594339,967,59,63
2795520,10,728,384
4971120,538,14,660
428947062,566,843,899
43348482,951,426,107
75325800,404,565,330
33994849,119,463,617
23620884,386,651,94
387068508,843,996,461
534847725,801,921,725
135344650,805,215,782
89360925,545,643,255
946534656,996,992,958
53647488,817,228,288
374547078,999,477,786
56904960,768,365,203
9221480,17,955,568
36526776,319,734,156
34807296,272,992,129
84762772,718,134,881
8807184,456,666,29
8964480,116,690,112
777924,343,162,14
60189440,590,797,128
29473767,409,157,459
92839092,739,348,361
245118240,480,969,527
70743630,230,629,489
67654500,100,851,795
123527481,967,231,553
14673681,269,261,209
4099788,319,918,14
98473812,321,566,542
118057984,352,446,752
23138184,753,334,92
381459936,528,751,962
253329300,711,700,509
83793600,176,575,828
43518328,127,422,812
75322016,98,794,968
287078860,815,823,428
18674502,154,249,487
104160192,309,916,368
90822168,226,732,549
593298720,720,994,829
37185282,898,963,43
69888000,104,768,875
5634365,139,335,121
30961294,547,182,311
112070360,167,760,883
21843220,719,245,124
272523600,765,584,610
265491072,292,924,984
2399856,272,173,51
21303152,598,584,61
180601960,764,385,614
333980010,985,702,483
739968,188,984,4
62277237,201,687,451
20025720,429,389,120
351328680,453,920,843
29640590,251,241,490
93366000,504,975,190
33895554,147,446,517
5355658,838,77,83
95285952,576,263,629
109784640,465,476,496
28116504,969,72,403
30656784,508,642,94
40834800,216,190,995
28214844,42,766,877
2988252,414,401,18
1399563,67,211,99
8212725,345,45,529
498560400,804,689,900
57599570,85,998,679
14971392,576,722,36
103024688,524,988,199
4365270,91,246,195
104855040,820,888,144
479979927,973,929,531
2996642,737,214,19
1461397,313,667,7
310337780,514,698,865
35746752,239,456,328
27417600,112,600,408
111737220,161,807,860
76726408,418,218,842
16034436,818,22,891
28669290,219,190,689
10848640,88,670,184
29901564,126,469,506
18546990,777,385,62
84639450,447,350,541
343239076,758,746,607
37195528,82,751,604
151822882,722,479,439
4825656,18,396,677
248412204,774,359,894
124637800,889,701,200
768924,806,53,18
11146688,139,716,112
226772640,668,369,920
237428340,758,394,795
4495232,116,692,56
15416024,454,52,653
57114375,249,625,367
227655568,899,532,476
17443608,91,294,652
149847705,945,617,257
168466914,591,617,462
11465550,745,171,90
154579200,664,291,800
191495871,833,369,623
347944740,758,858,535
10684156,196,361,151
93071904,662,174,808
17624054,581,58,523
101534328,874,126,922
172332864,236,792,922
410865728,553,988,752
554861340,660,963,873
174579405,539,429,755
191180968,682,506,554
687408360,920,789,947
241887360,384,715,881
72110400,724,200,498
73076584,692,794,133
253241136,474,678,788
35364342,402,871,101
1074852,9,409,292
76004586,959,357,222
259433720,910,542,526
41002000,332,950,130
45295200,466,225,432
64882800,402,269,600
521932518,927,877,642
10717616,433,112,221
29715174,873,558,61
97443174,379,438,587
214149408,374,906,632
70426818,427,238,693
25802469,197,539,243
350741750,542,835,775
297482240,608,880,556
631444100,964,665,985
146547120,492,562,530
30268160,428,136,520
75915557,773,901,109
97900433,349,569,493
15108366,182,413,201
3823056,139,573,48
85574880,142,720,837
12985076,629,397,52
203040000,360,752,750
553845516,959,969,596
94812210,345,489,562
33195662,131,986,257
42619980,541,195,404
177767100,973,580,315
60777600,974,104,600
426703048,746,604,947
6703290,297,37,610
418531050,666,931,675
87478545,253,555,623
129815754,219,953,622
3444480,23,390,384
143952375,427,775,435
62750896,377,206,808
44592400,370,655,184
9719220,876,35,317
33909372,846,409,98
358540910,830,707,611
203791566,902,593,381
65645888,121,784,692
337272000,400,897,940
111709620,345,363,892
89406400,136,760,865
7461861,849,17,517
625013364,867,916,787
3801312,268,18,788
170472640,430,416,953
191309580,642,630,473
154135410,671,285,806
387146760,879,455,968
8722528,139,296,212
21542760,654,45,732
22384179,501,281,159
22967232,366,74,848
186956800,872,670,320
180268195,491,757,485
32425120,917,52,680
215355852,634,678,501
404121600,877,512,900
2254944,4,849,664
379788629,869,737,593
56624832,72,993,792
83723640,935,156,574
283547522,382,929,799
144656820,594,490,497
28591200,380,380,198
252610380,690,473,774
109182096,362,354,852
69769568,484,296,487
9595278,602,33,483
73650348,543,762,178
121814316,442,549,502
12749328,87,172,852
3014760,388,777,10
8279040,840,616,16
26786853,333,313,257
311461624,503,986,628
78398150,458,835,205
87240400,130,883,760
25831235,113,349,655
18532800,330,540,104
20358912,84,541,448
145964076,348,607,691
188031096,764,363,678
98782359,471,949,221
229482000,732,660,475
53846100,980,999,55
339640518,493,987,698
2063600,40,770,67
166690000,1000,395,422
332163465,993,745,449
102213508,766,487,274
123780804,254,849,574
3744132,29,636,203
24418290,442,435,127
218256192,666,616,532
37996322,377,322,313
91840290,629,314,465
182829860,997,265,692
300485570,506,665,893
66863070,81,970,851
774675,275,9,313
94655880,660,451,318
558225820,739,844,895
131152384,584,232,968
126546640,935,176,769
266187834,818,519,627
43839360,144,708,430
189880740,573,630,526
26171079,123,253,841
49540816,382,232,559
27119760,578,204,230
266062965,435,667,917
17175662,206,301,277
407025100,919,515,860
517322427,983,607,867
17695800,522,60,565
52876494,683,306,253
67896132,433,179,876
7252817,11,757,871
131362938,742,237,747
88449300,697,235,540
354239600,650,968,563
37638958,887,433,98
231516768,623,474,784
154330920,920,327,513
19099992,111,628,274
51264576,783,496,132
18874128,728,447,58
50923080,702,930,78
539620368,798,934,724
27732817,217,563,227
195514188,618,998,317
78693120,540,352,414
40873921,253,773,209
22765860,234,235,414
424793450,907,646,725
29625750,315,275,342
229828001,533,809,533
6025202,142,281,151
203969604,629,732,443
64481820,190,741,458
19566288,376,98,531
189949032,936,371,547
318729840,502,740,858
30420852,219,451,308
13405392,924,124,117
11992464,226,264,201
38104064,586,508,128
264203775,409,825,783
84811181,751,949,119
15878196,402,227,174
283549896,622,567,804
56505600,108,872,600
257705550,985,513,510
154208106,978,933,169
15816528,42,426,884
5681320,20,346,821
29214989,589,193,257
86597500,250,737,470
475213200,880,973,555
182728920,479,680,561
2901312,584,9,552
15523488,106,678,216
91287050,535,755,226
41999648,262,932,172
474536164,986,662,727
162000286,541,586,511
41217792,119,656,528
2509584,194,28,462
253489288,692,949,386
165604250,875,547,346
13104420,287,60,761
352057208,508,838,827
192093750,375,683,750
396422316,958,582,711
58944270,266,395,561
187546698,909,411,502
271979724,732,653,569
13737438,593,66,351
200391100,793,532,475
73311480,748,165,594
452598300,882,933,550
4827150,150,631,51
84013644,519,283,572
29597400,870,189,180
533200932,814,723,906
113101300,325,964,361
131442570,190,973,711
366590159,527,733,949
44094400,200,254,868
1819800,54,50,674
2444160,67,160,228
41784690,97,498,865
104943924,522,918,219
293331150,502,795,735
7470500,125,67,892
305633088,783,642,608
156957552,993,356,444
148800960,671,880,252
76248900,546,150,931
156320372,779,454,442
26223248,229,842,136
17659710,45,478,821
25249575,551,235,195
64181040,308,302,690
28336980,53,670,798
48410208,649,96,777
390262212,579,948,711
214928450,905,635,374
3143940,61,859,60
17729250,385,50,921
104952232,154,694,982
168098016,314,587,912
61978653,883,99,709
36821736,142,686,378
151431995,923,785,209
202632606,883,549,418
120391744,473,656,388
31720370,631,110,457
338990976,834,464,876
50101290,285,706,249
8496576,297,149,192
122288670,623,270,727
11428884,46,642,387
151161570,906,245,681
107233425,601,585,305
112558440,505,444,502
265800192,838,336,944
48805680,695,418,168
145248000,340,600,712
58017480,584,111,895
23703680,572,370,112
3591000,399,375,24
134372160,936,485,296
537040544,664,839,964
338398671,823,811,507
14172516,27,562,934
45024765,537,409,205
37425520,176,355,599
15535116,214,333,218
66154205,169,991,395
372544596,717,849,612
10256973,347,501,59
3642690,87,790,53
4296920,34,142,890
366431796,849,684,631
91770624,816,176,639
220829490,474,493,945
23905280,368,116,560
29712384,372,384,208
78310000,250,382,820
44949405,227,921,215
669772081,761,899,979
911904,368,7,354
545516531,721,887,853
11784000,1000,982,12
54178200,300,381,474
9993516,94,754,141
61001304,663,217,424
3898044,27,681,212
185034905,745,337,737
107125200,945,520,218
197793960,921,364,590
76851450,351,302,725
228273276,607,847,444
22383270,182,135,911
155165700,610,915,278
226304760,346,660,991
12676400,22,670,860
12738360,302,370,114
52903125,285,375,495
2374680,77,771,40
72381648,829,136,642
383040,190,168,12
24611496,708,182,191
6020640,555,113,96
32524310,130,347,721
12158100,684,79,225
327831262,863,682,557
2876760,915,12,262
96641600,704,425,323
9520147,233,91,449
12358530,45,706,389
28424844,324,581,151
24818664,169,696,211
25208172,891,44,643
76245936,327,247,944
202828374,567,934,383
122358600,225,747,728
19260780,726,35,758
21218652,476,351,127
49390560,333,360,412
353110536,782,678,666
178266660,526,715,474
302941760,890,352,967
203887743,317,797,807
122293528,332,581,634
111235194,346,729,441
41247024,568,182,399
19414752,168,692,167
33202199,487,79,863
232623440,740,412,763
48603100,686,650,109
21259830,321,74,895
140895930,941,690,217
230225064,794,876,331
44204032,284,512,304
57364800,64,969,925
20404131,629,33,983
2346340,103,34,670
48768027,469,411,253
169775396,343,502,986
6356637,707,333,27
254600757,747,599,569
97100160,982,480,206
30750450,775,102,389
9865086,978,917,11
116676480,907,335,384
194908896,871,224,999
126239440,436,620,467
85802112,264,888,366
185401575,459,755,535
258524100,340,831,915
4174800,350,284,42
32977952,322,346,296
124926900,707,310,570
33771486,238,233,609
147856500,515,580,495
20324034,57,837,426
160531200,929,540,320
8910252,948,39,241
15760899,81,361,539
41738400,99,527,800
215758400,820,520,506
795648,37,448,48
82111198,247,463,718
160772900,395,433,940
303037232,656,779,593
54327672,531,252,406
67313730,407,370,447
27650920,985,121,232
105316430,211,710,703
115783668,357,462,702
31190400,900,608,57
243598704,947,466,552
4756752,91,242,216
93599550,191,594,825
550800,216,17,150
114140454,191,727,822
369963854,463,842,949
11291656,509,236,94
12852000,200,945,68
16421496,618,73,364
254143056,636,566,706
10521666,53,738,269
190388825,275,713,971
86760948,452,587,327
61087352,244,829,302
47056620,122,897,430
41565470,73,587,970
876447,429,681,3
236675088,804,442,666
63386869,601,247,427
83591200,506,295,560
16029732,316,457,111
80820099,801,333,303
92800510,649,790,181
17638656,96,952,193
6506304,103,188,336
5861310,19,910,339
264988752,596,804,553
11983356,121,262,378
118433448,876,259,522
33293442,651,562,91
143819676,921,231,676
82857775,847,301,325
9484640,110,317,272
94140800,248,730,520
522648,34,63,244
114473340,769,827,180
116165088,923,828,152
63605920,931,280,244
577983744,897,768,839
99671000,935,520,205
49078458,829,138,429
38558507,689,293,191
1720485,13,153,865
4359144,447,424,23
84927370,790,319,337
45266540,148,913,335
353224224,634,954,584
48087480,76,917,690
25184025,645,137,285
474837376,922,832,619
15545088,864,104,173
177331640,718,530,466
41658960,724,140,411
135053352,378,358,998
258986772,867,341,876
15385950,725,131,162
106615992,381,526,532
50467926,463,222,491
7951376,943,68,124
89296260,458,485,402
90905139,951,817,117
268897500,375,969,740
708400,230,280,11
65934,3,111,198
23275372,409,82,694
137550400,416,389,850
11607192,136,981,87
111811105,665,439,383
339639440,932,548,665
295639488,356,948,876
473797968,978,574,844
31884210,730,211,207
66156555,599,555,199
81348922,577,898,157
52787875,805,305,215
97910400,775,376,336
2648295,503,195,27
86777712,591,399,368
8331120,232,189,190
64239849,177,933,389
215235648,426,912,554
26269110,339,205,378
242344080,396,740,827
114266910,215,566,939
39092805,445,227,387
61979229,663,141,663
8572928,448,32,598
69850368,142,672,732
19965330,469,387,110
100503480,210,596,803
46206720,573,315,256
17497830,859,582,35
593683200,768,825,937
621999387,673,997,927
46035602,122,941,401
1298766,107,51,238
72859776,352,282,734
30976812,492,93,677
4509180,738,611,10
125411040,306,752,545
88910976,704,217,582
86165590,230,491,763
38061408,271,616,228
25012500,725,100,345
24830254,859,149,194
30227280,580,86,606
672840,356,63,30
357902172,967,414,894
157291264,626,832,302
216064875,235,943,975
26360128,838,32,983
242969100,610,510,781
48138000,500,678,142
80848404,546,667,222
157723552,952,854,194
34272649,463,79,937
49452054,222,337,661
24327520,560,406,107
6548848,268,596,41
38724840,508,630,121
204565932,761,684,393
427275688,661,776,833
316691232,858,391,944
29486160,54,680,803
13320450,330,345,117
54873522,743,99,746
82080488,833,226,436
85604052,753,194,586
15974517,403,543,73
509426080,782,958,680
29508840,890,921,36
43342110,210,267,773
20654942,137,154,979
211328080,485,904,482
14434112,404,176,203
7357500,375,60,327
152355072,788,912,212
23060040,410,516,109
6871072,398,664,26
174352878,917,378,503
70698600,310,252,905
11226248,29,913,424
16906800,240,365,193
81396000,400,510,399
10049272,172,262,223
260235570,805,537,602
165107250,953,875,198
80698860,212,769,495
35981250,303,125,950
19820781,729,513,53
10112310,270,67,559
34119000,223,408,375
178078824,648,913,301
19285416,47,417,984
33725440,128,280,941
19270512,144,163,821
117040560,233,546,920
35138250,225,679,230
116385707,557,937,223
79174140,796,349,285
540185866,946,671,851
28650930,553,165,314
133606944,941,408,348
59222592,719,624,132
483054,6,563,143
8139528,711,954,12
58285575,675,321,269
387109261,509,913,833
7209762,411,98,179
21391587,147,333,437
358784412,482,777,958
84357728,236,982,364
7750929,379,401,51
8719488,232,696,54
459194346,666,923,747
183308510,497,385,958
12200760,234,474,110
44619,139,321,1
278458128,358,831,936
1799820,198,45,202
182391300,393,525,884
199671936,544,419,876
3331720,28,163,730
3682800,33,248,450
786240,252,10,312
1601475,163,131,75
446647250,665,707,950
10729160,130,439,188
552582000,750,972,758
155249820,881,356,495
48293490,994,205,237
611332512,952,708,907
222005760,422,548,960
57799814,809,139,514
176754798,321,891,618
79140240,414,236,810
9072012,29,786,398
3531920,5,833,848
539049960,984,619,885
62978706,287,438,501
50615502,161,453,694
43844520,116,645,586
90023484,197,674,678
27633375,847,75,435
73479848,299,556,442
143096970,317,734,615
14213000,932,50,305
312097212,579,966,558
108644172,466,366,637
14854336,934,32,497
11303040,116,224,435
133660800,315,624,680
172446390,915,606,311
46172120,298,305,508
282964528,868,956,341
100812600,324,889,350
125803062,462,653,417
122564640,668,660,278
109696104,434,354,714
468018880,860,602,904
472265549,679,839,829
33484560,290,136,849
52942563,163,717,453
36046800,527,95,720
91996128,224,477,861
18290500,250,233,314
30196152,648,49,951
344715552,474,834,872
1662270,827,5,402
