Y,X1,X2,X3
168500640,440,679,564
37696208,293,187,688
252126000,870,644,450
1517802,377,122,33
285943548,461,814,762
16931328,584,453,64
326533500,750,487,894
20693964,843,323,76
68902050,622,175,633
16627275,459,115,315
141980496,868,317,516
20665920,264,824,95
66286080,336,720,274
49876512,69,922,784
11292840,247,381,120
11451300,588,475,41
57772176,154,957,392
47815896,841,92,618
20095440,438,62,740
280222800,600,781,598
43799860,962,290,157
337160457,467,873,827
260713320,980,439,606
20478744,221,117,792
334943063,533,839,749
48744157,319,263,581
282083040,920,501,612
255023856,411,744,834
111793500,250,637,702
118181288,433,313,872
29315520,324,754,120
102454080,608,822,205
79613040,380,442,474
401428755,587,835,819
16790220,510,62,531
3589955,265,713,19
197149680,546,885,408
61468166,566,223,487
117992090,893,146,905
80723769,283,799,357
11795526,597,37,534
281558912,751,464,808
21606200,61,920,385
9132012,246,807,46
19701752,89,472,469
67606000,500,878,154
55443460,179,911,340
31959120,111,305,944
27046712,644,166,253
4244121,909,23,203
214953068,284,913,829
81064392,226,421,852
398154204,837,809,588
186212160,820,912,249
441789208,763,628,922
85676150,734,175,667
86316867,387,903,247
63235200,448,150,941
74377856,257,532,544
80489850,245,699,470
8441874,971,322,27
80820720,496,255,639
3222936,694,516,9
166544924,637,652,401
1272330,211,10,603
25989888,129,256,787
70759416,182,724,537
31099200,570,992,55
238329720,482,804,615
2551890,165,74,209
866661000,1000,921,941
93004989,539,339,509
509287756,613,916,907
208753659,289,863,837
291067200,984,580,510
159722442,759,433,486
16740516,39,898,478
463241350,715,967,670
20638276,271,482,158
246959625,685,475,759
467390976,789,712,832
2955040,5,736,803
44214444,743,522,114
1293980,667,97,20
274236892,538,907,562
15940144,376,82,517
862536108,964,933,959
2670381,199,71,189
131624325,225,939,623
233830520,869,868,310
208247124,643,394,822
80708936,277,968,301
109783128,559,294,668
281943264,898,496,633
27716656,334,88,943
236456496,976,997,243
110546176,236,832,563
15413004,486,101,314
41983920,855,682,72
315301918,691,674,677
8230992,262,264,119
42283380,93,895,508
80250708,394,818,249
431174295,541,801,995
57813567,83,861,809
579292740,881,780,843
4133640,931,111,40
6199920,218,60,474
81056850,717,646,175
140254660,455,404,763
117586224,159,868,852
398376,66,503,12
135931776,601,456,496
124952058,954,441,297
123183750,614,321,625
124954830,949,171,770
62458800,552,365,310
8100300,310,30,871
90568044,153,756,783
109799950,673,502,325
133873432,616,253,859
108018036,491,567,388
41078016,168,288,849
63622896,424,843,178
121250052,581,396,527
14685440,596,160,154
56105280,396,161,880
228594894,499,631,726
1390608,108,348,37
25972352,202,392,328
561492360,780,858,839
72227928,101,996,718
249944040,801,538,580
157148544,532,816,362
126512860,155,838,974
312215310,603,990,523
1672946,446,121,31
18684120,232,177,455
116295732,642,681,266
463601340,687,828,815
306324819,909,731,461
528250950,927,725,786
108205056,944,288,398
132711808,608,277,788
277226928,792,454,771
11701872,564,28,741
32219712,336,244,393
134974994,742,253,719
54656000,250,224,976
50813838,194,327,801
70236800,752,467,200
78901344,423,536,348
213180,170,3,418
811360,461,20,88
460184868,718,702,913
170172900,846,450,447
394170294,658,857,699
157954050,430,907,405
100329570,135,814,913
555275505,921,865,697
43383900,511,566,150
1702720,626,272,10
239498040,760,501,629
42655550,670,595,107
224497920,323,960,724
703080,9,651,120
1514700,561,150,18
363257936,607,904,662
44604406,686,253,257
42706560,377,118,960
9974510,455,226,97
209006250,785,375,710
27411580,674,83,490
12161875,61,725,275
1232688,842,3,488
14483700,605,35,684
86009070,974,203,435
505247820,919,748,735
12928080,44,996,295
131147016,318,572,721
99716100,205,605,804
1285872,178,258,28
369281310,867,446,955
81902400,160,755,678
113672598,186,689,887
147328965,745,301,657
1202760,24,65,771
64737792,256,567,446
647580978,993,723,902
259382460,670,571,678
51619680,540,168,569
60917584,556,172,637
62142750,389,426,375
4573612,653,68,103
30361122,198,647,237
10442842,449,58,401
56227500,75,765,980
193489560,549,660,534
191820934,853,982,229
28001820,798,242,145
9895725,515,63,305
36435322,803,49,926
64267815,719,303,295
78508080,840,111,842
106073380,485,428,511
138894750,810,475,361
435683349,963,487,929
179827800,628,498,575
246264156,879,631,444
482161200,600,886,907
112665600,288,978,400
77827482,239,474,687
20333376,123,168,984
151578900,915,251,660
27179235,353,531,145
54441440,386,344,410
1055136,758,2,696
291379005,863,615,549
438967529,793,869,637
77369124,534,158,917
29189160,252,135,858
2301000,750,4,767
55170720,387,240,594
128506638,597,442,487
564364800,960,690,852
9401535,487,715,27
335100416,896,703,532
7746745,265,713,41
211360845,551,535,717
72326925,255,495,573
15416716,644,647,37
93974333,521,569,317
27847680,592,420,112
49812480,184,705,384
90232672,361,584,428
626470,395,26,61
59615556,588,143,709
701960966,886,851,931
20658400,272,175,434
9477364,442,151,142
59685340,451,509,260
9571584,103,132,704
4189380,30,533,262
101315520,762,554,240
7993328,749,29,368
147825909,327,721,627
38507724,243,692,229
62463400,575,367,296
191724280,584,517,635
59995312,323,752,247
431326416,822,856,613
120645616,688,611,287
264292632,621,514,828
74047376,172,884,487
597319409,823,863,841
168713190,237,778,915
19945440,540,81,456
197085987,933,441,479
100000,625,20,8
1234200,100,363,34
15207660,485,156,201
20373512,332,122,503
74685600,164,990,460
29079360,439,960,69
30367600,80,961,395
219454326,459,994,481
155825384,209,856,871
40414736,241,446,376
320526804,628,897,569
6699000,500,174,77
193117470,635,557,546
103022920,806,308,415
4576880,154,743,40
168858404,517,571,572
75047804,958,262,299
130560400,820,380,419
6650220,610,237,46
116046319,703,383,431
9732184,427,88,259
225842862,686,771,427
43282546,466,317,293
11802588,123,149,644
96600320,160,926,652
168646860,807,645,324
14016888,388,223,162
58601684,974,134,449
57641220,351,238,690
283367776,662,496,863
17852652,941,68,279
103767300,819,724,175
498883770,965,746,693
562939632,668,918,918
173415240,620,369,758
509188680,780,942,693
125291580,815,557,276
98610330,130,881,861
135107376,201,977,688
17047800,630,55,492
149035398,743,331,606
21777840,232,447,210
207225975,815,335,759
508745900,559,958,950
396588444,893,933,476
128706912,456,516,547
190023444,689,489,564
11630952,62,772,243
127725,65,393,5
68760972,609,291,388
26089888,836,188,166
12504780,83,155,972
347961250,874,455,875
127755411,543,551,427
61245800,679,110,820
280679168,982,352,812
12161250,250,345,141
53330571,329,249,651
43414917,91,941,507
10518732,21,534,938
79660350,209,385,990
1971156,11,411,436
72019560,426,395,428
283426560,708,960,417
164548935,657,283,885
4954554,22,439,513
61243650,435,285,494
87090490,295,914,323
82831056,876,614,154
112857381,549,251,819
86409400,362,341,700
469246,23,202,101
551868200,806,835,820
54826530,935,87,674
67175640,915,76,966
26407220,322,590,139
344837376,794,522,832
9148600,307,298,100
95950848,388,384,644
283589376,672,856,493
388389222,703,702,787
125004654,369,862,393
23820615,277,189,455
146737500,875,780,215
65537100,899,75,972
98645820,178,637,870
199825600,832,325,739
23826600,610,465,84
544600,389,28,50
220562320,263,953,880
217394604,623,972,359
7179013,683,23,457
2677860,435,19,324
46035934,406,761,149
9089696,341,32,833
280654632,459,698,876
191806175,605,815,389
147776460,580,417,611
93621378,402,463,503
52392000,160,370,885
48653904,103,624,757
165743874,971,783,218
90337338,819,842,131
4873700,230,163,130
28278684,82,882,391
56344296,276,991,206
118972800,850,324,432
89485200,938,600,159
144704840,995,742,196
17673744,537,176,187
25234496,868,92,316
2449020,140,343,51
81501948,453,564,319
27666212,721,724,53
520325435,811,805,797
945500,155,100,61
26536704,634,48,872
45103644,874,549,94
310829888,751,464,892
24690792,318,118,658
150039540,378,606,655
122879440,292,530,794
72640800,708,200,513
64353660,265,413,588
132812370,310,789,543
14409600,192,95,790
1441904,8,227,794
132067608,794,996,167
7458892,28,487,547
3472056,332,747,14
629315280,905,792,878
159408860,793,230,874
63387506,367,511,338
1739032,136,19,673
47783736,351,308,442
26096880,485,118,456
77622240,460,356,474
250047744,928,824,327
701918965,859,895,913
13224960,70,246,768
5559540,35,427,372
43977472,679,506,128
30427488,324,156,602
46463562,134,653,531
239203692,342,793,882
9347200,100,184,508
58986404,908,389,167
18238572,44,711,583
2071278,33,66,951
445982670,978,903,505
171458210,385,682,653
178237584,592,413,729
2033332,101,28,719
585215365,685,961,889
45696224,604,772,98
29057292,263,682,162
11208780,17,891,740
81620000,800,385,265
29397888,507,302,192
315296640,804,608,645
41697850,718,505,115
121227750,315,430,895
570044800,923,965,640
11863040,448,80,331
370044300,915,554,730
42175980,561,84,895
31243200,200,276,566
123070116,642,202,949
172616760,318,654,830
203025317,779,551,473
13176500,475,190,146
512802789,881,753,773
632661120,884,994,720
180670292,383,604,781
252431330,887,955,298
303176088,978,981,316
971180,980,1,991
49584366,851,166,351
15578442,22,779,909
89500950,175,861,594
10671300,639,25,668
233793006,933,349,718
139453344,348,708,566
8113950,171,146,325
14230875,125,411,277
68952816,612,123,916
184999320,726,620,411
108916416,588,204,908
325678276,991,847,388
10509264,918,108,106
301488370,782,929,415
71587341,609,353,333
496070,439,10,113
176582040,230,822,934
609914943,759,831,967
62626536,126,907,548
218201256,653,702,476
59329536,768,623,124
371767858,959,737,526
144603360,716,561,360
216361162,877,293,842
13446895,659,265,77
133402610,899,190,781
13330140,145,978,94
15563364,46,642,527
1014768,648,27,58
20525120,196,238,440
779104,16,194,251
59048640,144,812,505
277272080,740,566,662
136175079,687,523,379
99104016,362,488,561
74639056,314,344,691
21324528,68,372,843
53214786,186,383,747
92185548,574,754,213
60599968,646,656,143
88534728,251,852,414
3756240,30,141,888
19381860,474,235,174
6693485,37,373,485
215142396,827,399,652
4913568,264,132,141
729813294,921,798,993
90705420,324,949,295
223678800,894,695,360
12538312,46,821,332
415143027,817,559,909
64434744,216,577,517
218565632,922,512,463
35423718,363,118,827
22787303,539,67,631
133231635,765,333,523
16854832,71,401,592
14441444,292,361,137
203966244,597,802,426
625624076,787,812,979
286175450,635,935,482
499184892,652,873,877
392353557,493,933,853
4805283,337,291,49
443877616,553,884,908
176256,136,4,324
112807072,692,994,164
437955700,745,595,988
6440544,22,642,456
16823824,62,428,634
280766720,718,640,611
127107270,199,906,705
30437088,984,209,148
55362160,487,580,196
319088640,408,832,940
56022876,273,698,294
98539416,519,216,879
470049184,748,772,814
168742860,831,923,220
69702120,606,355,324
3697616,29,613,208
139235712,924,272,554
9358830,421,65,342
18807360,312,220,274
5054070,587,14,615
377776656,828,772,591
57074472,312,217,843
102377520,630,888,183
313485180,615,706,722
210218250,614,913,375
185236590,742,561,445
253231012,437,634,914
429756096,924,656,709
411859800,775,732,726
286162800,815,770,456
563546100,916,975,631
33367040,665,112,448
285378678,534,923,579
256137210,723,735,482
246124500,804,775,395
103345440,740,253,552
23387364,819,649,44
67626072,842,276,291
466072000,596,782,1000
57973842,846,139,493
480363600,740,930,698
9505853,419,463,49
51523938,202,603,423
348759888,872,698,573
108240,41,20,132
9443136,96,718,137
7379229,309,167,143
235936868,916,839,307
9115728,69,368,359
258450192,484,819,652
53044720,292,293,620
231463680,948,560,436
220991832,522,436,971
40127640,930,161,268
14784432,741,86,232
46167495,545,561,151
12928896,261,96,516
92384640,373,640,387
110118528,832,162,817
53532360,126,730,582
12810240,128,556,180
184373280,637,670,432
107196480,684,240,653
7898016,98,184,438
24667776,336,399,184
146584152,619,299,792
13588136,404,134,251
172812024,366,539,876
9851676,93,746,142
3615024,742,42,116
16737930,583,99,290
82712168,154,703,764
149481850,679,850,259
68086120,887,808,95
1215375,125,21,463
414629604,873,948,501
11623920,296,255,154
22887090,395,783,74
100081888,866,496,233
66653064,872,513,149
426085110,783,582,935
153922720,490,464,677
88826400,438,260,780
252640380,498,970,523
371288043,673,567,973
59885592,734,156,523
23169900,130,914,195
3552255,537,21,315
163804860,765,538,398
134270136,312,567,759
2977836,43,398,174
2213280,348,636,10
7514988,268,719,39
255789000,293,873,1000
28644750,250,439,261
164742600,550,458,654
64019304,577,268,414
59474940,514,870,133
53826366,491,121,906
34857864,834,516,81
10064340,442,690,33
7197120,49,765,192
4762278,158,153,197
152215490,898,203,835
192574986,853,591,382
79168320,588,748,180
1929984,359,14,384
247700880,885,357,784
32957161,149,593,373
9330048,78,336,356
529279200,912,730,795
468933654,609,878,877
248557888,688,998,362
152280,180,846,1
6357312,566,13,864
35979,179,201,1
9202626,18,883,579
1597015,443,721,5
12214440,262,370,126
5778864,504,147,78
9501096,204,58,803
4761575,35,169,805
9710244,426,87,262
197002950,615,515,622
79619904,217,784,468
31915746,227,657,214
19461667,887,593,37
9761400,870,748,15
6820432,41,296,562
25055280,102,445,552
9187020,81,428,265
92699145,863,341,315
91955520,696,360,367
29327670,81,405,894
13655376,93,798,184
31364040,47,830,804
143473800,415,402,860
74031516,787,603,156
44396825,551,293,275
708070,785,451,2
282282336,588,664,723
297290682,837,494,719
13238820,171,98,790
2898126,123,561,42
406095800,985,937,440
18401070,815,318,71
154620576,528,374,783
53502400,280,340,562
459004896,531,952,908
7341312,242,948,32
5001318,6,917,909
102169188,981,789,132
309652264,808,937,409
155353500,395,950,414
378754560,480,967,816
21729792,688,672,47
401251920,885,659,688
5770176,492,733,16
130621057,641,677,301
151240608,456,498,666
238606576,923,302,856
489808620,810,658,919
53647792,418,488,263
5253690,285,26,709
32285484,399,613,132
16290120,615,946,28
10996128,979,13,864
173889650,365,671,710
438823000,973,1000,451
35454510,962,405,91
350507376,652,981,548
62285314,491,697,182
506570064,676,924,811
50938800,227,240,935
249163600,511,920,530
119345400,834,900,159
140527800,587,570,420
10948608,432,132,192
54714730,355,202,763
150168440,818,548,335
12220800,380,670,48
42923640,106,510,794
206653360,530,799,488
425533500,567,950,790
216250496,814,448,593
114522975,525,817,267
26299616,56,548,857
74061316,119,862,722
34906032,238,189,776
286737600,372,940,820
170741160,292,801,730
26746560,502,333,160
3030540,953,106,30
83816460,364,903,255
28028268,942,54,551
22228860,589,510,74
152184816,664,357,642
7280199,9,867,933
906880,65,436,32
65286675,311,311,675
21665340,757,54,530
24244668,138,987,178
185108764,457,773,524
11364470,247,214,215
66662400,496,840,160
407286432,684,868,686
26446988,659,254,158
29896128,192,237,657
1014800,86,590,20
65880,3,549,40
134484600,655,232,885
43942000,173,635,400
522000,12,250,174
20777760,720,307,94
76328460,702,166,655
43171260,149,439,660
10869264,263,82,504
5497443,59,459,203
310585860,879,755,468
101841696,244,561,744
156660966,661,798,297
42583244,142,317,946
41616366,913,71,642
48604408,401,436,278
132327528,948,983,142
7846256,22,409,872
276983448,293,952,993
3973200,280,946,15
18183000,580,38,825
318739725,675,857,551
178883328,912,598,328
5821728,111,352,149
13214466,69,541,354
23970968,92,503,518
73887084,246,443,678
66901536,856,234,334
36752130,810,157,289
90044040,541,438,380
28480512,292,254,384
34189155,429,315,253
495287550,555,906,985
70370300,532,925,143
215014695,483,805,553
144050820,934,530,291
25806336,848,96,317
156596980,530,482,613
31967652,76,941,447
37111305,345,847,127
36220800,210,784,220
5880852,129,348,131
11081376,353,654,48
97167672,556,219,798
51492042,98,711,739
1485984,673,12,184
10538255,371,299,95
81100815,843,271,355
41636394,617,69,978
299881470,906,965,343
63951888,847,429,176
61027584,458,192,694
17025060,219,299,260
32331288,309,164,638
166344464,319,598,872
455385350,658,893,775
96937848,266,954,382
80420292,159,746,678
51475820,956,445,121
166766600,980,935,182
41413776,584,669,106
5292440,430,181,68
28361610,74,501,765
107614080,628,315,544
81090880,260,386,808
23235152,103,368,613
132352120,547,920,263
8643600,343,75,336
145717512,953,277,552
695795238,921,846,893
31403020,55,818,698
36142200,920,81,485
60960902,529,734,157
44291562,102,697,623
53715240,655,136,603
121431030,465,322,811
6396768,304,501,42
111802740,217,620,831
483328,4,236,512
17552670,271,85,762
362885160,653,660,842
38766156,779,174,286
185366904,733,328,771
141461250,317,525,850
150707250,269,830,675
10930244,703,52,299
18536680,488,71,535
22696932,508,159,281
64944368,236,773,356
340469116,569,622,962
63766356,76,921,911
3335200,88,379,100
307388928,528,736,791
60295344,346,274,636
14698842,37,438,907
72045350,325,542,409
427346104,818,524,997
64997100,905,540,133
2419968,274,276,32
81139680,841,180,536
238118400,936,636,400
261769320,540,573,846
115209180,492,335,699
378870457,787,709,679
210179704,322,662,986
50248396,341,197,748
309966336,822,384,982
39776160,96,865,479
192063,3,877,73
43415260,805,278,194
110101110,406,537,505
165731076,252,853,771
15243390,697,729,30
996300,810,123,10
33447150,87,466,825
18251040,809,30,752
463623600,515,930,968
22388982,946,49,483
137388900,775,948,187
44694506,118,727,521
196020,110,3,594
279720000,448,675,925
45189144,399,572,198
404046405,713,771,735
6814773,441,303,51
250633116,333,828,909
18145000,764,25,950
260649576,396,717,918
258537088,964,464,578
120288096,549,656,334
54715050,325,282,597
347348367,817,873,487
32237582,62,851,611
88760,7,40,317
17667825,511,75,461
20139276,218,267,346
8807304,914,132,73
12161160,415,888,33
153877248,882,752,232
53961600,192,350,803
161658904,583,548,506
22507576,719,559,56
8813376,624,44,321
84271488,192,749,586
11574630,489,263,90
28771200,740,288,135
106060185,171,693,895
720365960,904,809,985
40409250,301,895,150
41293025,235,311,565
519439800,825,844,746
31846104,292,249,438
240323754,638,723,521
196456500,750,894,293
527432472,882,791,756
194199600,732,379,700
57133365,111,565,911
85390306,713,514,233
130013070,341,426,895
350456175,723,575,843
10613400,931,150,76
217518326,934,463,503
11816662,523,158,143
8598468,166,178,291
2254200,102,221,100
247742775,483,525,977
83926460,622,655,206
118959930,645,521,354
288469202,542,547,973
388407636,934,906,459
196161625,275,797,895
23543504,202,136,857
5029200,165,48,635
226854240,758,580,516
42368620,188,329,685
3208872,681,589,8
57451680,270,372,572
232876224,518,669,672
11503232,446,208,124
2745480,15,274,668
24541776,679,144,251
7368570,22,827,405
89076608,368,766,316
38749752,62,643,972
148549050,379,975,402
57818124,189,689,444
392593124,511,836,919
24848312,661,296,127
22759110,291,165,474
161595000,855,210,900
42596028,566,333,226
346231512,759,664,687
228160130,671,919,370
248319000,675,680,541
22050240,206,480,223
9192960,192,315,152
51903112,106,751,652
12420600,489,40,635
5913360,172,573,60
84058506,206,889,459
41899200,480,290,301
3994477,79,857,59
1562225,553,5,565
5191522,673,58,133
3505536,64,537,102
85109700,325,314,834
176859016,307,856,673
159649352,349,542,844
141653094,817,222,781
35404480,860,166,248
17252136,297,106,548
184651808,463,824,484
100190520,321,340,918
292740864,624,538,872
40854376,509,127,632
445267100,926,590,815
132876695,205,721,899
145233880,220,811,814
94074624,342,307,896
36849280,688,824,65
353903963,683,553,937
200253200,476,601,700
62518482,159,923,426
146219660,353,596,695
393589510,647,958,635
169344,126,48,28
203764176,799,308,828
18951400,985,65,296
10501155,265,357,111
22006215,219,165,609
27296424,102,769,348
6366200,916,139,50
676404504,852,921,862
35074000,500,142,494
55526640,676,222,370
48784932,133,828,443
553874032,692,998,802
85833978,541,853,186
17620400,868,70,290
44991360,640,219,321
10229112,667,426,36
19662720,896,385,57
12976960,379,856,40
42037056,324,816,159
109554228,798,261,526
104286875,985,605,175
14976808,593,616,41
40966656,358,768,149
122787360,216,860,661
284085360,871,720,453
31377302,454,671,103
59900672,104,878,656
242883267,563,561,769
154183041,963,643,249
420436800,688,873,700
68534760,830,84,983
233357696,968,976,247
10964859,69,367,433
6785460,660,447,23
119273756,749,971,164
157218570,582,667,405
655354304,947,983,704
21294990,174,205,597
664039468,908,761,961
61399228,113,583,932
134939160,860,207,758
249849936,504,622,797
213186600,485,814,540
91822236,166,561,986
25394580,279,222,410
472147900,565,940,889
321195,15,49,437
26666172,974,39,702
32067090,990,61,531
40528488,88,723,637
3300084,109,116,261
30531930,647,286,165
36790000,104,625,566
70101108,693,242,418
46218480,820,244,231
149676864,724,292,708
10550560,46,305,752
28513458,201,639,222
6808004,134,266,191
47155416,158,924,323
125774880,902,168,830
118797952,434,658,416
101343528,579,264,663
233776800,711,400,822
44900352,192,928,252
431214095,689,629,995
58667446,314,727,257
98854614,307,801,402
280862660,460,701,871
99275456,856,763,152
53913384,181,504,591
1152000,900,5,256
11831832,62,513,372
95005680,742,194,660
35308656,752,111,423
386507968,856,733,616
479922058,847,982,577
223514368,616,544,667
30326400,48,972,650
47443620,370,602,213
223670648,818,788,347
52812600,890,129,460
74119296,384,769,251
73105440,289,255,992
11015136,244,88,513
173137424,551,479,656
114190980,899,876,145
12318040,232,259,205
36670096,184,502,397
13718628,303,98,462
154831152,632,307,798
242980800,892,454,600
4694482,26,559,323
21202648,97,614,356
44252925,431,111,925
31885020,60,577,921
92820000,975,160,595
22694440,244,262,355
59672820,430,229,606
59319834,251,331,714
184572080,913,532,380
17387928,222,244,321
125207600,388,700,461
64377620,898,134,535
201809664,896,582,387
31853944,134,887,268
13655964,524,119,219
3199504,53,392,154
50260704,78,782,824
7987980,133,546,110
63426000,961,240,275
35305644,46,957,802
333888444,703,668,711
36330744,444,163,502
48218940,330,994,147
308129744,611,733,688
153690600,301,740,690
5600364,22,798,319
117475434,591,243,818
56192876,577,502,194
35658504,509,139,504
197495044,817,892,271
26688000,960,50,556
226752768,704,414,778
31256064,646,384,126
174636000,756,550,420
193274900,350,871,634
32203942,907,82,433
298760448,467,896,714
623294070,917,978,695
6450066,721,994,9
17854080,680,547,48
259169400,525,921,536
39036480,672,314,185
78297840,324,430,562
116073144,932,187,666
47840920,698,149,460
23284586,59,559,706
135762480,369,876,420
10441482,769,438,31
176179500,850,282,735
27286320,470,82,708
35107592,326,436,247
217512000,380,954,600
43160520,156,379,730
176993280,552,668,480
276337710,885,627,498
61889000,311,398,500
21640942,593,71,514
105501184,992,782,136
266593008,591,466,968
166273716,483,967,356
6103002,743,37,222
69397140,785,834,106
440698500,921,550,870
23591400,60,410,959
1363350,915,745,2
22638080,160,148,956
650510595,945,853,807
514202560,764,895,752
9255785,55,203,829
316874376,658,882,546
72749908,823,574,154
223774724,524,839,509
208999589,463,587,769
28207200,600,73,644
18526464,516,176,204
82422018,478,357,483
121188564,667,294,618
472994596,892,919,577
373458924,582,918,699
300296625,575,555,941
160183100,770,586,355
64837578,386,949,177
15104256,48,554,568
2438316,211,54,214
149750928,776,213,906
17004000,100,654,260
66011400,455,186,780
16865310,149,490,231
183904430,773,370,643
47242080,360,212,619
57284280,145,558,708
5423760,324,20,837
3750000,25,750,200
167036233,251,923,721
747166926,933,979,818
18083898,518,81,431
11148228,117,574,166
495476136,953,747,696
28474368,104,384,713
565044090,669,949,890
163766988,517,838,378
77508144,361,994,216
146846752,472,386,806
14930960,836,95,188
73712562,138,539,991
122573256,589,552,377
126970755,339,433,865
98972640,933,884,120
76190400,288,370,715
844608,32,53,498
17718822,66,821,327
7879584,633,389,32
8508240,520,303,54
2322900,36,89,725
42809220,834,118,435
8496072,156,58,939
31632880,235,179,752
49188513,759,283,229
32697488,214,568,269
74630556,763,286,342
355750194,771,697,662
19096440,230,111,748
11237730,42,295,907
200242485,395,713,711
23986104,692,654,53
79315320,490,164,987
114480086,134,889,961
27195264,86,324,976
122207526,306,413,967
221112262,574,677,569
25885896,708,362,101
695067912,759,948,966
538332660,954,730,773
174764576,196,982,908
25222488,158,502,318
92960010,699,682,195
90915316,227,892,449
195060411,481,471,861
12598140,570,43,514
1772037,167,81,131
20160,42,480,1
32164020,268,945,127
42650712,498,156,549
38641504,727,604,88
215955072,864,954,262
1632850,85,170,113
300122952,712,447,943
387283200,877,575,768
6933150,426,525,31
5894655,129,65,703
584518320,920,751,846
9513744,178,102,524
16664230,769,197,110
36379200,156,440,530
90666000,920,150,657
578899872,972,683,872
411615267,959,519,827
128877372,897,156,921
71170400,895,80,994
71263125,625,309,369
111243550,275,446,907
535680824,826,823,788
67877600,119,775,736
82516290,941,790,111
25316400,425,816,73
8936935,151,623,95
3161070,309,186,55
90001332,796,739,153
38189520,354,580,186
136206982,523,394,661
274514310,381,730,987
55834432,914,184,332
98770500,934,225,470
26016624,114,888,257
184203630,939,503,390
210468608,514,914,448
48349224,792,171,357
72525024,297,587,416
165954816,544,342,892
172369800,655,306,860
204601320,671,484,630
158884572,461,373,924
46063296,342,368,366
665076480,740,992,906
2618990,145,821,22
29697939,303,111,883
339203095,959,545,649
181542864,368,569,867
31190544,638,63,776
11074316,62,253,706
507341142,963,622,847
640479930,785,842,969
11905488,127,434,216
176279264,266,776,854
12071655,45,587,457
96702,426,227,1
65585949,529,867,143
231843766,511,503,902
83869632,549,704,217
51024520,67,964,790
8360300,545,20,767
60312750,94,885,725
88024776,136,777,833
437659692,743,764,771
61299966,266,933,247
24133707,559,123,351
43546437,297,151,971
77927521,217,421,853
464032800,792,756,775
37526544,159,894,264
60690744,276,547,402
16762680,136,165,747
3622040,20,713,254
46708112,233,536,374
77273376,237,368,886
49730784,606,446,184
68562728,508,754,179
7130970,693,21,490
3326904,92,369,98
3000800,22,200,682
141937617,367,411,941
40428048,388,914,114
286567850,514,769,725
215250000,750,500,574
1312308,348,419,9
134936100,390,607,570
32520600,252,445,290
66166170,490,437,309
8053500,650,885,14
23647650,134,181,975
235121525,461,887,575
22515712,32,736,956
20092032,652,214,144
39476736,384,659,156
100143771,897,389,287
54532788,271,818,246
221336850,525,761,554
267759270,878,753,405
29838912,466,667,96
126611037,807,241,651
12167182,362,551,61
7611430,155,571,86
196309792,301,712,916
33819120,921,216,170
21399668,68,809,389
15588288,324,97,496
3892992,128,411,74
11531568,86,302,444
45258066,529,194,441
346506138,561,678,911
2013216,313,134,48
114230988,666,898,191
481096038,849,967,586
183645,77,477,5
4086588,913,12,373
3219450,845,762,5
9625328,296,229,142
19050900,251,825,92
183637692,567,538,602
482944,343,8,176
51060030,665,201,382
192348,18,411,26
585988000,955,800,767
68571412,337,559,364
125750880,626,810,248
209586300,844,275,903
144688656,348,868,479
10435392,183,352,162
739692800,896,869,950
43958096,49,908,988
127225000,200,875,727
22629200,556,110,370
116784979,421,457,607
49357440,342,880,164
322721280,580,864,644
123194610,613,462,435
319478445,429,855,871
90315515,397,865,263
88697448,651,811,168
76307616,528,222,651
108934140,433,420,599
1978470,171,26,445
103912344,524,479,414
38543400,684,245,230
49613850,275,702,257
56145614,511,274,401
31443642,487,633,102
272537280,547,692,720
3296256,192,58,296
215646720,512,645,653
499256262,878,603,943
9079200,360,130,194
577417760,943,860,712
14773952,272,734,74
65473920,421,576,270
13724544,192,103,694
1262520,378,167,20
160207008,403,808,492
234713424,869,816,331
31669632,444,96,743
387945360,605,732,876
70870426,869,121,674
23447424,122,728,264
4560192,406,432,26
6584512,796,376,22
103551448,871,772,154
73099179,393,249,747
20021937,221,299,303
62649440,490,524,244
1222956,844,483,3
15899624,391,442,92
128228074,533,494,487
131788080,582,340,666
224642992,917,976,251
44641240,695,217,296
22024800,140,460,342
6338640,735,176,49
310175160,670,892,519
61256608,778,152,518
96773568,744,229,568
55275664,604,137,668
97298760,485,312,643
183785784,618,602,494
114520816,302,443,856
404885250,738,665,825
44070270,430,807,127
3611265,35,633,163
102921456,794,264,491
286930896,764,714,526
2465088,694,48,74
33564768,692,129,376
96261480,833,120,963
343301400,863,612,650
280149200,592,823,575
68518680,815,678,124
504647836,781,982,658
308230140,985,586,534
122639244,978,338,371
780147300,890,915,958
103245392,703,274,536
15618240,24,870,748
51872032,289,568,316
76808550,993,910,85
314401292,683,733,628
142727444,461,314,986
326734152,652,867,578
2400264,68,53,666
139729002,874,161,993
91473058,346,463,571
246101328,432,849,671
39341904,294,172,778
19456080,140,939,148
90108912,339,449,592
44169342,661,777,86
285448488,474,626,962
21187980,957,135,164
17353260,530,51,642
383765508,497,801,964
3824226,67,126,453
65369220,707,268,345
19256750,23,985,850
27986050,178,331,475
34738011,651,121,441
11624040,916,235,54
296510790,870,683,499
174008700,226,885,870
264902500,542,625,782
27591000,136,375,541
19848711,717,893,31
676659816,807,868,966
169148120,766,724,305
31731336,252,167,754
856818,774,41,27
202155744,994,228,892
993600,240,828,5
41736384,332,324,388
34044318,198,203,847
